step,time_sec,env,episode,episode_step,reward,return,hits,done,terminated,truncated,obs/000,obs/001,obs/002,obs/003,obs/004,obs/005,obs/006,obs/007,obs/008,obs/009,obs/010,obs/011,obs/012,obs/013,obs/014,obs/015,obs/016,obs/017,obs/018,obs/019,obs/020,obs/021,obs/022,obs/023,obs/024,obs/025,obs/026,obs/027,obs/028,obs/029,obs/030,obs/031,obs/032,obs/033,obs/034,obs/035,obs/036,obs/037,obs/038,obs/039,obs/040,obs/041,obs/042,obs/043,obs/044,obs/045,obs/046,obs/047,obs/048,obs/049,obs_arm_q_rad/RightArm-0,obs_arm_q_deg/RightArm-0,obs_arm_q_rad/RightArm-1,obs_arm_q_deg/RightArm-1,obs_arm_q_rad/RightArm-2,obs_arm_q_deg/RightArm-2,obs_arm_q_rad/RightArm-3,obs_arm_q_deg/RightArm-3,obs_arm_q_rad/RightArm-4,obs_arm_q_deg/RightArm-4,obs_arm_q_rad/RightArm-5,obs_arm_q_deg/RightArm-5,obs_arm_q_rad/RightArm-6,obs_arm_q_deg/RightArm-6,obs_arm_dq_rad_s/RightArm-0,obs_arm_dq_deg_s/RightArm-0,obs_arm_dq_rad_s/RightArm-1,obs_arm_dq_deg_s/RightArm-1,obs_arm_dq_rad_s/RightArm-2,obs_arm_dq_deg_s/RightArm-2,obs_arm_dq_rad_s/RightArm-3,obs_arm_dq_deg_s/RightArm-3,obs_arm_dq_rad_s/RightArm-4,obs_arm_dq_deg_s/RightArm-4,obs_arm_dq_rad_s/RightArm-5,obs_arm_dq_deg_s/RightArm-5,obs_arm_dq_rad_s/RightArm-6,obs_arm_dq_deg_s/RightArm-6,obs_base_q/x,obs_base_q/y,obs_base_q/yaw,obs_base_q_yaw_deg,obs_base_dq/vx,obs_base_dq/vy,obs_base_dq/yaw_rate,obs_base_dq_yaw_rate_deg_s,obs_ball_pos_base_m/x,obs_ball_vel_base_m_s/x,obs_racket_pos_base_m/x,obs_racket_vel_base_m_s/x,obs_rel_base_m/x,obs_ball_pos_base_m/y,obs_ball_vel_base_m_s/y,obs_racket_pos_base_m/y,obs_racket_vel_base_m_s/y,obs_rel_base_m/y,obs_ball_pos_base_m/z,obs_ball_vel_base_m_s/z,obs_racket_pos_base_m/z,obs_racket_vel_base_m_s/z,obs_rel_base_m/z,obs_prev_action/RightArm-0,obs_prev_action/RightArm-1,obs_prev_action/RightArm-2,obs_prev_action/RightArm-3,obs_prev_action/RightArm-4,obs_prev_action/RightArm-5,obs_prev_action/RightArm-6,obs_arm_cmd_error_rad/RightArm-0,obs_arm_cmd_error_deg/RightArm-0,obs_arm_cmd_error_rad/RightArm-1,obs_arm_cmd_error_deg/RightArm-1,obs_arm_cmd_error_rad/RightArm-2,obs_arm_cmd_error_deg/RightArm-2,obs_arm_cmd_error_rad/RightArm-3,obs_arm_cmd_error_deg/RightArm-3,obs_arm_cmd_error_rad/RightArm-4,obs_arm_cmd_error_deg/RightArm-4,obs_arm_cmd_error_rad/RightArm-5,obs_arm_cmd_error_deg/RightArm-5,obs_arm_cmd_error_rad/RightArm-6,obs_arm_cmd_error_deg/RightArm-6,obs_ball_age_norm
672,3.36,0,1,672.0,-0.017454883083701134,13.957642555236816,8.0,0.0,0.0,0.0,0.4027031660079956,-0.7536870837211609,0.5563490986824036,1.7707363367080688,0.5145480036735535,0.01299313921481371,0.5753118991851807,-0.024301297962665558,-0.6820148229598999,0.6431865692138672,-1.7063548564910889,1.7259445190429688,-0.29458197951316833,0.6820385456085205,-0.0003997804888058454,-0.007515528704971075,0.0008690200629644096,0.0004814176354557276,0.00021728946012444794,0.0029947678558528423,-0.08707943558692932,-0.4323272407054901,1.3929718732833862,-0.44602376222610474,0.03556692600250244,0.7395267486572266,-0.04431875795125961,-0.449866384267807,1.1913293600082397,-0.001828851643949747,-8.414663898292929e-05,0.0,-0.04276067763566971,0.017539143562316895,0.20164251327514648,0.2527881860733032,-0.7899672389030457,-0.24499669671058655,-0.44597041606903076,0.22519101202487946,-0.3587486147880554,0.7719647884368896,-0.0008328557014465332,-0.0377577543258667,0.03478020429611206,-0.07436156272888184,0.06483197212219238,-0.009793940931558609,0.023365557193756104,0.0,0.4027031660079956,23.073191808814304,-0.7536870837211609,-43.18308897074565,0.5563490986824036,31.876455290409073,1.7707363367080688,101.45571872382861,0.5145480036735535,29.481428967376594,0.01299313921481371,0.7444520396347498,0.5753118991851807,32.962943726966756,-0.024301297962665558,-1.3923618099506025,-0.6820148229598999,-39.0765709209643,0.6431865692138672,36.8518758554536,-1.7063548564910889,-97.76693162859065,1.7259445190429688,98.88933661489885,-0.29458197951316833,-16.878304146713827,0.6820385456085205,39.07793012860913,-0.0003997804888058454,-0.007515528704971075,0.0008690200629644096,0.04979117959737778,0.0004814176354557276,0.00021728946012444794,0.0029947678558528423,0.17158755660057068,-0.08707943558692932,-0.44602376222610474,-0.04431875795125961,-0.001828851643949747,-0.04276067763566971,-0.4323272407054901,0.03556692600250244,-0.449866384267807,-8.414663898292929e-05,0.017539143562316895,1.3929718732833862,0.7395267486572266,1.1913293600082397,0.0,0.20164251327514648,0.2527881860733032,-0.7899672389030457,-0.24499669671058655,-0.44597041606903076,0.22519101202487946,-0.3587486147880554,0.7719647884368896,-0.0008328557014465332,-0.047719116636294086,-0.0377577543258667,-2.1633599667639887,0.03478020429611206,1.9927589167699953,-0.07436156272888184,-4.260603702362254,0.06483197212219238,3.7145983801114344,-0.009793940931558609,-0.5611514801787342,0.023365557193756104,1.3387478131737642,0.0
673,3.365,0,1,673.0,-0.01815805211663246,13.939484596252441,8.0,0.0,0.0,0.0,0.4027913212776184,-0.7575409412384033,0.5597332119941711,1.7611414194107056,0.5242477655410767,0.01124440599232912,0.5798474550247192,0.013304579071700573,-0.7541753053665161,0.6509782075881958,-1.8591212034225464,1.8437877893447876,-0.32445448637008667,0.8559231758117676,-0.000395617273170501,-0.007514712866395712,0.0008964965818449855,0.0003664891701191664,0.00022448349045589566,0.0027223844081163406,-0.0870954692363739,-0.4323256313800812,1.3929718732833862,-0.4457900822162628,0.035548172891139984,0.7395267486572266,-0.046259719878435135,-0.45174235105514526,1.185906171798706,-0.0015965064521878958,-9.821809362620115e-05,0.0,-0.040835749357938766,0.019416719675064087,0.20706570148468018,0.2054610252380371,-0.7493118643760681,-0.3143589198589325,-0.3218335509300232,0.11266820132732391,-0.33380115032196045,0.6978552341461182,0.0014867186546325684,-0.041732609272003174,0.035207390785217285,-0.0810539722442627,0.0692594051361084,-0.010771486908197403,0.029309093952178955,0.0,0.4027913212776184,23.07824273370553,-0.7575409412384033,-43.40389874132841,0.5597332119941711,32.070350700567396,1.7611414194107056,100.90597045791263,0.5242477655410767,30.037184384667604,0.01124440599232912,0.644257006492071,0.5798474550247192,33.22281193431823,0.013304579071700573,0.7622962290065255,-0.7541753053665161,-43.21106201049144,0.6509782075881958,37.2983038497948,-1.8591212034225464,-106.51979855939449,1.8437877893447876,105.64125864721242,-0.32445448637008667,-18.58987271309086,0.8559231758117676,49.04078556144823,-0.000395617273170501,-0.007514712866395712,0.0008964965818449855,0.05136546865105629,0.0003664891701191664,0.00022448349045589566,0.0027223844081163406,0.1559811234474182,-0.0870954692363739,-0.4457900822162628,-0.046259719878435135,-0.0015965064521878958,-0.040835749357938766,-0.4323256313800812,0.035548172891139984,-0.45174235105514526,-9.821809362620115e-05,0.019416719675064087,1.3929718732833862,0.7395267486572266,1.185906171798706,0.0,0.20706570148468018,0.2054610252380371,-0.7493118643760681,-0.3143589198589325,-0.3218335509300232,0.11266820132732391,-0.33380115032196045,0.6978552341461182,0.0014867186546325684,0.08518270423381402,-0.041732609272003174,-2.391102379354309,0.035207390785217285,2.017234899660736,-0.0810539722442627,-4.644050522366769,0.0692594051361084,3.9682716058857084,-0.010771486908197403,-0.6171607389201312,0.029309093952178955,1.67928738481226,0.0
674,3.37,0,1,674.0,-0.018735559657216072,13.920748710632324,8.0,0.0,0.0,0.0,0.4030664265155792,-0.7617647051811218,0.5631300806999207,1.7508199214935303,0.5344848036766052,0.00930741336196661,0.585280179977417,0.050326671451330185,-0.825954258441925,0.6528008580207825,-1.9969855546951294,1.9456427097320557,-0.3603205680847168,1.0255149602890015,-0.00039694906445220113,-0.007512243930250406,0.000923528044950217,-0.0015781302936375141,0.0005321608623489738,0.0025193302426487207,-0.09599073976278305,-0.43161481618881226,1.4053305387496948,-0.44375523924827576,0.03525543957948685,0.5449771881103516,-0.04847269132733345,-0.453678697347641,1.1802383661270142,0.0004346717905718833,-0.00041149937896989286,0.0,-0.0475180484354496,0.022063881158828735,0.22509217262268066,0.12174823880195618,-0.7007392644882202,-0.3927086889743805,-0.14466384053230286,-0.05028444901108742,-0.2971305847167969,0.607572078704834,0.0036841928958892822,-0.045710861682891846,0.03533214330673218,-0.08719766139984131,0.07308775186538696,-0.011926040053367615,0.03510230779647827,0.0,0.4030664265155792,23.094005102762626,-0.7617647051811218,-43.64590258890571,0.5631300806999207,32.26497694096691,1.7508199214935303,100.31459218900541,0.5344848036766052,30.623723464547865,0.00930741336196661,0.5332755038243552,0.585280179977417,33.534084145363224,0.050326671451330185,2.883505871102749,-0.825954258441925,-47.323693079579954,0.6528008580207825,37.40273402710971,-1.9969855546951294,-114.41884403262253,1.9456427097320557,111.4771157080439,-0.3603205680847168,-20.6448478230105,1.0255149602890015,58.757679052086004,-0.00039694906445220113,-0.007512243930250406,0.000923528044950217,0.05291425809264183,-0.0015781302936375141,0.0005321608623489738,0.0025193302426487207,0.14434698224067688,-0.09599073976278305,-0.44375523924827576,-0.04847269132733345,0.0004346717905718833,-0.0475180484354496,-0.43161481618881226,0.03525543957948685,-0.453678697347641,-0.00041149937896989286,0.022063881158828735,1.4053305387496948,0.5449771881103516,1.1802383661270142,0.0,0.22509217262268066,0.12174823880195618,-0.7007392644882202,-0.3927086889743805,-0.14466384053230286,-0.05028444901108742,-0.2971305847167969,0.607572078704834,0.0036841928958892822,0.21108870384653658,-0.045710861682891846,-2.6190394523359743,0.03533214330673218,2.0243826926271544,-0.08719766139984131,-4.996057981621717,0.07308775186538696,4.187619715986083,-0.011926040053367615,-0.6833117613619394,0.03510230779647827,2.0112140879073697,0.0
675,3.375,0,1,675.0,-0.01927339844405651,13.901474952697754,8.0,0.0,0.0,0.0,0.4035108983516693,-0.7663549780845642,0.5665130019187927,1.7398412227630615,0.5451676845550537,0.007167681585997343,0.5915766954421997,0.08252926170825958,-0.8973203897476196,0.6499421000480652,-2.124296188354492,2.0301239490509033,-0.39834222197532654,1.1886428594589233,-0.00039957696571946144,-0.007510029710829258,0.0009498476283624768,-0.0006639065104536712,0.00044371915282681584,0.0020884217228740454,-0.09599947929382324,-0.4316144585609436,1.4053305387496948,-0.4444824457168579,0.03531505540013313,0.5449771881103516,-0.05099678039550781,-0.45565199851989746,1.1743521690368652,-0.00028810882940888405,-0.0003378467517904937,0.0,-0.04500269889831543,0.024037539958953857,0.2309783697128296,0.08648267388343811,-0.6429564356803894,-0.459694504737854,-0.005118304863572121,-0.17296235263347626,-0.25258898735046387,0.5261448621749878,0.005758374929428101,-0.049665093421936035,0.03513181209564209,-0.09269046783447266,0.07625758647918701,-0.01318836398422718,0.040678560733795166,0.0,0.4035108983516693,23.11947146308302,-0.7663549780845642,-43.908905853086225,0.5665130019187927,32.45880404923353,1.7398412227630615,99.68555908720391,0.5451676845550537,31.23580745192397,0.007167681585997343,0.410677903771284,0.5915766954421997,33.89484790713413,0.08252926170825958,4.728578382213909,-0.8973203897476196,-51.41267120357271,0.6499421000480652,37.23893926062363,-2.124296188354492,-121.71320602844018,2.0301239490509033,116.31753416904853,-0.39834222197532654,-22.823328121049606,1.1886428594589233,68.10421919535817,-0.00039957696571946144,-0.007510029710829258,0.0009498476283624768,0.05442225560545921,-0.0006639065104536712,0.00044371915282681584,0.0020884217228740454,0.11965774744749069,-0.09599947929382324,-0.4444824457168579,-0.05099678039550781,-0.00028810882940888405,-0.04500269889831543,-0.4316144585609436,0.03531505540013313,-0.45565199851989746,-0.0003378467517904937,0.024037539958953857,1.4053305387496948,0.5449771881103516,1.1743521690368652,0.0,0.2309783697128296,0.08648267388343811,-0.6429564356803894,-0.459694504737854,-0.005118304863572121,-0.17296235263347626,-0.25258898735046387,0.5261448621749878,0.005758374929428101,0.3299305803101734,-0.049665093421936035,-2.8456002421998825,0.03513181209564209,2.0129045597269477,-0.09269046783447266,-5.310772608008395,0.07625758647918701,4.369237861111307,-0.01318836398422718,-0.7556375949785564,0.040678560733795166,2.3307098467130563,0.0
676,3.38,0,1,676.0,-0.01976223848760128,13.881712913513184,8.0,0.0,0.0,0.0,0.4041149616241455,-0.771310031414032,0.5698484182357788,1.7282887697219849,0.5561983585357666,0.00481724739074707,0.5986958742141724,0.11409968882799149,-0.9684228897094727,0.6400328874588013,-2.233386993408203,2.0959267616271973,-0.4384247362613678,1.3440742492675781,-0.0003987777163274586,-0.007508417125791311,0.0009743523551151156,-0.00014658832515124232,0.0003296519862487912,0.0015743651892989874,-0.09601085633039474,-0.4316137433052063,1.4053305387496948,-0.4447769224643707,0.03539117053151131,0.5449771881103516,-0.05384478345513344,-0.45764386653900146,1.1683242321014404,-0.0005742314970120788,-0.0002450233150739223,0.0,-0.04216607287526131,0.026030123233795166,0.2370063066482544,0.06166064739227295,-0.5793986320495605,-0.5080569386482239,0.12767092883586884,-0.2844400703907013,-0.20623639225959778,0.4547457695007324,0.007705807685852051,-0.05356323719024658,0.03460425138473511,-0.09745252132415771,0.07872998714447021,-0.014493513852357864,0.04599118232727051,0.0,0.4041149616241455,23.154081739154766,-0.771310031414032,-44.192809496126976,0.5698484182357788,32.6499093271159,1.7282887697219849,99.02365228492715,0.5561983585357666,31.86781851620359,0.00481724739074707,0.27600794436021525,0.5986958742141724,34.30274680436729,0.11409968882799149,6.537430613599903,-0.9684228897094727,-55.48654436421599,0.6400328874588013,36.67118320096091,-2.233386993408203,-127.96364874170224,2.0959267616271973,120.08775760976054,-0.4384247362613678,-25.119887021912596,1.3440742492675781,77.00978183524681,-0.0003987777163274586,-0.007508417125791311,0.0009743523551151156,0.05582627281546593,-0.00014658832515124232,0.0003296519862487912,0.0015743651892989874,0.09020447731018066,-0.09601085633039474,-0.4447769224643707,-0.05384478345513344,-0.0005742314970120788,-0.04216607287526131,-0.4316137433052063,0.03539117053151131,-0.45764386653900146,-0.0002450233150739223,0.026030123233795166,1.4053305387496948,0.5449771881103516,1.1683242321014404,0.0,0.2370063066482544,0.06166064739227295,-0.5793986320495605,-0.5080569386482239,0.12767092883586884,-0.2844400703907013,-0.20623639225959778,0.4547457695007324,0.007705807685852051,0.44151025813879424,-0.05356323719024658,-3.068947428059299,0.03460425138473511,1.9826775575550564,-0.09745252132415771,-5.5836181747828935,0.07872998714447021,4.510895984497371,-0.014493513852357864,-0.8304171740545006,0.04599118232727051,2.6351006421692595,0.0
677,3.3850000000000002,0,1,677.0,-0.020187610760331154,13.861525535583496,8.0,0.0,0.0,0.0,0.4048699736595154,-0.7766237258911133,0.5731045603752136,1.7162574529647827,0.5674771070480347,0.0022581140510737896,0.6065928339958191,0.1437494307756424,-1.0380594730377197,0.6242705583572388,-2.3244762420654297,2.1428256034851074,-0.4779917597770691,1.4910765886306763,-0.00039599486626684666,-0.007507219910621643,0.0009969115490093827,0.00014383415691554546,0.00025849181110970676,0.0010573547333478928,-0.09602337330579758,-0.4316127598285675,1.4053305387496948,-0.4448433518409729,0.03542301058769226,0.5449771881103516,-0.057007405906915665,-0.459632009267807,1.1622052192687988,-0.0006300858804024756,-0.0001980712404474616,0.0,-0.03901596739888191,0.028019249439239502,0.243125319480896,0.049042120575904846,-0.5107657313346863,-0.5357111096382141,0.2504065930843353,-0.3760720491409302,-0.15425673127174377,0.39778801798820496,0.009528398513793945,-0.057374775409698486,0.03376084566116333,-0.10142791271209717,0.08049201965332031,-0.015779593959450722,0.05101501941680908,0.0,0.4048699736595154,23.19734074226304,-0.7766237258911133,-44.49726176328571,0.5731045603752136,32.836472529200215,1.7162574529647827,98.33430861275444,0.5674771070480347,32.514043204146006,0.0022581140510737896,0.12938040478571697,0.6065928339958191,34.7552092708402,0.1437494307756424,8.236235690852297,-1.0380594730377197,-59.47642668863561,0.6242705583572388,35.76806826814514,-2.3244762420654297,-133.18267824877904,2.1428256034851074,122.77486331227028,-0.4779917597770691,-27.386910477257164,1.4910765886306763,85.43239545930219,-0.00039599486626684666,-0.007507219910621643,0.0009969115490093827,0.057118821889162064,0.00014383415691554546,0.00025849181110970676,0.0010573547333478928,0.060581959784030914,-0.09602337330579758,-0.4448433518409729,-0.057007405906915665,-0.0006300858804024756,-0.03901596739888191,-0.4316127598285675,0.03542301058769226,-0.459632009267807,-0.0001980712404474616,0.028019249439239502,1.4053305387496948,0.5449771881103516,1.1622052192687988,0.0,0.243125319480896,0.049042120575904846,-0.5107657313346863,-0.5357111096382141,0.2504065930843353,-0.3760720491409302,-0.15425673127174377,0.39778801798820496,0.009528398513793945,0.5459370203591192,-0.057374775409698486,-3.2873324814867018,0.03376084566116333,1.9343539691772162,-0.10142791271209717,-5.811391323224479,0.08049201965332031,4.611853010619329,-0.015779593959450722,-0.9041041363066542,0.05101501941680908,2.922945304361107,0.0
678,3.39,0,1,678.0,-0.020535273477435112,13.84099006652832,8.0,0.0,0.0,0.0,0.40576469898223877,-0.7822863459587097,0.5762536525726318,1.7038466930389404,0.578904926776886,-0.0004968898138031363,0.6152226328849792,0.17121046781539917,-1.1057491302490234,0.6031745672225952,-2.39634370803833,2.1709060668945312,-0.5151393413543701,1.6296217441558838,-0.0003920785675290972,-0.007506266236305237,0.001017573056742549,0.00029771984554827213,0.00021863848087377846,0.0005608729552477598,-0.10492104291915894,-0.4308999478816986,1.4137977361679077,-0.44478175044059753,0.035429518669843674,0.3504037857055664,-0.06047007814049721,-0.46159300208091736,1.1560401916503906,-0.0005568372434936464,-0.00018441937572788447,0.0,-0.04445096477866173,0.03069305419921875,0.2577575445175171,0.008915342390537262,-0.45749348402023315,-0.5402805805206299,0.37708351016044617,-0.45400470495224,-0.09523724764585495,0.3605042099952698,0.011216044425964355,-0.061081111431121826,0.03262597322463989,-0.10456037521362305,0.0815468430519104,-0.01698688045144081,0.05574917793273926,0.0,0.40576469898223877,23.248604727078572,-0.7822863459587097,-44.82170599414507,0.5762536525726318,33.01690222140986,1.7038466930389404,97.62322444845358,0.578904926776886,33.168809043645524,-0.0004968898138031363,-0.02846968921396103,0.6152226328849792,35.24966032523576,0.17121046781539917,9.809637214282787,-1.1057491302490234,-63.35475836353059,0.6031745672225952,34.559357011484664,-2.39634370803833,-137.30038073332628,2.1709060668945312,124.3837553524018,-0.5151393413543701,-29.515310120754442,1.6296217441558838,93.37044814288016,-0.0003920785675290972,-0.007506266236305237,0.001017573056742549,0.058302637189626694,0.00029771984554827213,0.00021863848087377846,0.0005608729552477598,0.032135650515556335,-0.10492104291915894,-0.44478175044059753,-0.06047007814049721,-0.0005568372434936464,-0.04445096477866173,-0.4308999478816986,0.035429518669843674,-0.46159300208091736,-0.00018441937572788447,0.03069305419921875,1.4137977361679077,0.3504037857055664,1.1560401916503906,0.0,0.2577575445175171,0.008915342390537262,-0.45749348402023315,-0.5402805805206299,0.37708351016044617,-0.45400470495224,-0.09523724764585495,0.3605042099952698,0.011216044425964355,0.6426320084389897,-0.061081111431121826,-3.4996898929715683,0.03262597322463989,1.8693305682786947,-0.10456037521362305,-5.990868204044904,0.0815468430519104,4.672289939490187,-0.01698688045144081,-0.973276556960841,0.05574917793273926,3.194192606869823,0.0
679,3.395,0,1,679.0,-0.02079848200082779,13.820191383361816,8.0,0.0,0.0,0.0,0.40678825974464417,-0.7882854342460632,0.5792701244354248,1.6911580562591553,0.5903889536857605,-0.0034242291003465652,0.6245416402816772,0.19659598171710968,-1.1709239482879639,0.577208936214447,-2.4486262798309326,2.181384325027466,-0.5478489398956299,1.7599257230758667,-0.00038752847467549145,-0.007505425252020359,0.0010361919412389398,0.00036956375697627664,0.00019813717517536134,5.645107012242079e-05,-0.10493361949920654,-0.43089884519577026,1.4137977361679077,-0.4446355700492859,0.03540544584393501,0.3504037857055664,-0.06421441584825516,-0.463503360748291,1.149873971939087,-0.00039593412657268345,-0.00019412915571592748,0.0,-0.040719203650951385,0.03260451555252075,0.2639237642288208,0.0018496811389923096,-0.37557679414749146,-0.5422117114067078,0.47313591837882996,-0.4926005005836487,-0.02249693125486374,0.331112802028656,0.012775838375091553,-0.06465107202529907,0.031223773956298828,-0.10683321952819824,0.0819399356842041,-0.018049487844109535,0.060201168060302734,0.0,0.40678825974464417,23.307250438839592,-0.7882854342460632,-45.16542843393679,0.5792701244354248,33.18973332816786,1.6911580562591553,96.89621911319743,0.5903889536857605,33.82679531733871,-0.0034242291003465652,-0.19619387553573706,0.6245416402816772,35.78360011831775,0.19659598171710968,11.26412002162148,-1.1709239482879639,-67.08900036769498,0.577208936214447,33.07163594232375,-2.4486262798309326,-140.29595143913212,2.181384325027466,124.98411532006759,-0.5478489398956299,-31.3894320667359,1.7599257230758667,100.83631618875684,-0.00038752847467549145,-0.007505425252020359,0.0010361919412389398,0.05936942249536514,0.00036956375697627664,0.00019813717517536134,5.645107012242079e-05,0.003234407864511013,-0.10493361949920654,-0.4446355700492859,-0.06421441584825516,-0.00039593412657268345,-0.040719203650951385,-0.43089884519577026,0.03540544584393501,-0.463503360748291,-0.00019412915571592748,0.03260451555252075,1.4137977361679077,0.3504037857055664,1.149873971939087,0.0,0.2639237642288208,0.0018496811389923096,-0.37557679414749146,-0.5422117114067078,0.47313591837882996,-0.4926005005836487,-0.02249693125486374,0.331112802028656,0.012775838375091553,0.7320016186340216,-0.06465107202529907,-3.7042335680459404,0.031223773956298828,1.7889904681664197,-0.10683321952819824,-6.121092590760367,0.0819399356842041,4.694812488278305,-0.018049487844109535,-1.0341594758401595,0.060201168060302734,3.4492728516131193,0.0
680,3.4,0,1,680.0,-0.020968617871403694,13.799222946166992,8.0,0.0,0.0,0.0,0.4079304039478302,-0.7946048974990845,0.5821312069892883,1.6782945394515991,0.6018438935279846,-0.006489965133368969,0.6345083117485046,0.2200191766023636,-1.2329224348068237,0.5468806028366089,-2.4810791015625,2.175673007965088,-0.5741850733757019,1.8824225664138794,-0.00038269348442554474,-0.007504630833864212,0.0010526468977332115,0.0003901527088601142,0.00018730151350609958,-0.0004442199133336544,-0.10494554787874222,-0.43089789152145386,1.4137977361679077,-0.4444398283958435,0.0353710800409317,0.3504037857055664,-0.06821757555007935,-0.4653399884700775,1.1437509059906006,-0.0001836363662732765,-0.0002171943342546001,0.0,-0.03672797232866287,0.03444209694862366,0.27004683017730713,-0.006975695490837097,-0.27886128425598145,-0.534400224685669,0.5636469721794128,-0.5185705423355103,0.05604643374681473,0.30925452709198,0.014213323593139648,-0.06804919242858887,0.02958279848098755,-0.1082383394241333,0.08172458410263062,-0.018904797732830048,0.06438565254211426,0.0,0.4079304039478302,23.372690481277488,-0.7946048974990845,-45.52750700712292,0.5821312069892883,33.35366128334275,1.6782945394515991,96.15919389042887,0.6018438935279846,34.4831150248744,-0.006489965133368969,-0.3718476113291004,0.6345083117485046,36.354648329160426,0.2200191766023636,12.606170231258945,-1.2329224348068237,-70.64125198142439,0.5468806028366089,31.333950440107888,-2.4810791015625,-142.15536115764138,2.175673007965088,124.65688095693227,-0.5741850733757019,-32.89838136383721,1.8824225664138794,107.8548683157002,-0.00038269348442554474,-0.007504630833864212,0.0010526468977332115,0.06031222268939018,0.0003901527088601142,0.00018730151350609958,-0.0004442199133336544,-0.02545192465186119,-0.10494554787874222,-0.4444398283958435,-0.06821757555007935,-0.0001836363662732765,-0.03672797232866287,-0.43089789152145386,0.0353710800409317,-0.4653399884700775,-0.0002171943342546001,0.03444209694862366,1.4137977361679077,0.3504037857055664,1.1437509059906006,0.0,0.27004683017730713,-0.006975695490837097,-0.27886128425598145,-0.534400224685669,0.5636469721794128,-0.5185705423355103,0.05604643374681473,0.30925452709198,0.014213323593139648,0.8143634547406203,-0.06804919242858887,-3.8989315254317387,0.02958279848098755,1.6949694991466093,-0.1082383394241333,-6.201600030507308,0.08172458410263062,4.682473751542677,-0.018904797732830048,-1.083165122639649,0.06438565254211426,3.689026151858907,0.0
681,3.4050000000000002,0,1,681.0,-0.021038858219981194,13.778183937072754,8.0,0.0,0.0,0.0,0.40918150544166565,-0.8012256026268005,0.5848169326782227,1.6653584241867065,0.6131923794746399,-0.00965283066034317,0.6450835466384888,0.2415853887796402,-1.291149377822876,0.5127410292625427,-2.49389386177063,2.1552791595458984,-0.5927264094352722,1.9975624084472656,-0.00037793844239786267,-0.007503848522901535,0.001067061210051179,0.00035040307557210326,0.0001813783310353756,-0.0008871413301676512,-0.10495651513338089,-0.43089717626571655,1.4137977361679077,-0.44420871138572693,0.035336874425411224,0.3504037857055664,-0.0724533423781395,-0.4670790731906891,1.1377122402191162,6.376871169777587e-05,-0.00024528070935048163,0.0,-0.032503172755241394,0.036181896924972534,0.2760854959487915,-0.01351173222064972,-0.17895402014255524,-0.520541250705719,0.639548659324646,-0.5356520414352417,0.1273767650127411,0.289794385433197,0.015534639358520508,-0.07124137878417969,0.027733266353607178,-0.10878467559814453,0.08095723390579224,-0.019506394863128662,0.06831783056259155,0.0,0.40918150544166565,23.44437331661677,-0.8012256026268005,-45.90684546834168,0.5848169326782227,33.50754203024855,1.6653584241867065,95.41800908245577,0.6131923794746399,35.13333537348127,-0.00965283066034317,-0.5530664571921431,0.6450835466384888,36.96056465571601,0.2415853887796402,13.841823169100538,-1.291149377822876,-73.97741007019293,0.5127410292625427,29.37789695993754,-2.49389386177063,-142.88959283303942,2.1552791595458984,123.48839951448318,-0.5927264094352722,-33.96072166658431,1.9975624084472656,114.45189531801623,-0.00037793844239786267,-0.007503848522901535,0.001067061210051179,0.0611381009221077,0.00035040307557210326,0.0001813783310353756,-0.0008871413301676512,-0.0508294515311718,-0.10495651513338089,-0.44420871138572693,-0.0724533423781395,6.376871169777587e-05,-0.032503172755241394,-0.43089717626571655,0.035336874425411224,-0.4670790731906891,-0.00024528070935048163,0.036181896924972534,1.4137977361679077,0.3504037857055664,1.1377122402191162,0.0,0.2760854959487915,-0.01351173222064972,-0.17895402014255524,-0.520541250705719,0.639548659324646,-0.5356520414352417,0.1273767650127411,0.289794385433197,0.015534639358520508,0.8900692715010416,-0.07124137878417969,-4.08183033102634,0.027733266353607178,1.5889991141738615,-0.10878467559814453,-6.232902787473476,0.08095723390579224,4.638507823855305,-0.019506394863128662,-1.1176340991729414,0.06831783056259155,3.9143233567263627,0.0
